date,region,state_po,candidate,party,voteshare,candidatevotes,totalvotes,ev,version
11/03/1908,New Jersey,NJ,Taft,republican,56.79091092,,,,
11/03/1908,New Jersey,NJ,Bryan,democrat,39.07700804,,,,
11/03/1908,New Jersey,NJ,Debs,independent,2.194572751,,,,
11/03/1908,New Jersey,NJ,Other,independent,1.937508294,,,,
11/03/1908,New York,NY,Taft,republican,53.10647908,,,,
11/03/1908,New York,NY,Bryan,democrat,40.74025697,,,,
11/03/1908,New York,NY,Debs,independent,2.346934416,,,,
11/03/1908,New York,NY,Other,independent,3.806329539,,,,
11/03/1908,North Carolina,NC,Taft,republican,45.49007341,,,,
11/03/1908,North Carolina,NC,Bryan,democrat,54.2173159,,,,
11/03/1908,North Carolina,NC,Debs,independent,0.147295232,,,,
11/03/1908,North Carolina,NC,Other,independent,0.145315457,,,,
11/03/1908,North Dakota,ND,Taft,republican,61.02089394,,,,
11/03/1908,North Dakota,ND,Bryan,democrat,34.78973816,,,,
11/03/1908,North Dakota,ND,Debs,independent,2.561227189,,,,
11/03/1908,North Dakota,ND,Other,independent,1.628140704,,,,
11/03/1908,Ohio,OH,Taft,republican,51.02857469,,,,
11/03/1908,Ohio,OH,Bryan,democrat,44.82369074,,,,
11/03/1908,Ohio,OH,Debs,independent,3.013235231,,,,
11/03/1908,Ohio,OH,Other,independent,1.134499337,,,,
11/03/1908,Oklahoma,OK,Taft,republican,43.32602566,,,,
11/03/1908,Oklahoma,OK,Bryan,democrat,47.98868944,,,,
11/03/1908,Oklahoma,OK,Debs,independent,8.523705502,,,,
11/03/1908,Oklahoma,OK,Other,independent,0.161579399,,,,
11/03/1908,Oregon,OR,Taft,republican,56.38972306,,,,
11/03/1908,Oregon,OR,Bryan,democrat,34.31269107,,,,
11/03/1908,Oregon,OR,Debs,independent,6.618330042,,,,
11/03/1908,Oregon,OR,Other,independent,2.679255832,,,,
11/03/1908,Pennsylvania,PA,Taft,republican,58.84090102,,,,
11/03/1908,Pennsylvania,PA,Bryan,democrat,35.40826068,,,,
11/03/1908,Pennsylvania,PA,Debs,independent,2.675766302,,,,
11/03/1908,Pennsylvania,PA,Other,independent,3.075071995,,,,
11/03/1908,Rhode Island,RI,Taft,republican,60.76302944,,,,
11/03/1908,Rhode Island,RI,Bryan,democrat,34.1634747,,,,
11/03/1908,Rhode Island,RI,Debs,independent,1.887522989,,,,
11/03/1908,Rhode Island,RI,Other,independent,3.185972869,,,,
11/03/1908,South Carolina,SC,Taft,republican,5.943144669,,,,
11/03/1908,South Carolina,SC,Bryan,democrat,93.83690625,,,,
11/03/1908,South Carolina,SC,Debs,independent,0.150650055,,,,
11/03/1908,South Carolina,SC,Other,independent,0.069299025,,,,
11/03/1908,South Dakota,SD,Taft,republican,58.84208234,,,,
11/03/1908,South Dakota,SD,Bryan,democrat,35.08255282,,,,
11/03/1908,South Dakota,SD,Debs,independent,2.479634067,,,,
11/03/1908,South Dakota,SD,Other,independent,3.595730778,,,,
11/03/1908,Tennessee,TN,Taft,republican,45.8733183,,,,
11/03/1908,Tennessee,TN,Bryan,democrat,52.72882806,,,,
11/03/1908,Tennessee,TN,Debs,independent,0.727117194,,,,
11/03/1908,Tennessee,TN,Other,independent,0.670736449,,,,
11/03/1908,Texas,TX,Taft,republican,22.35385029,,,,
11/03/1908,Texas,TX,Bryan,democrat,73.97338617,,,,
11/03/1908,Texas,TX,Debs,independent,2.679085094,,,,
11/03/1908,Texas,TX,Other,independent,0.993678449,,,,
11/03/1908,Utah,UT,Taft,republican,56.18848572,,,,
11/03/1908,Utah,UT,Bryan,democrat,39.22274498,,,,
11/03/1908,Utah,UT,Debs,independent,4.506826991,,,,
11/03/1908,Utah,UT,Other,independent,0.081942309,,,,
11/03/1908,Vermont,VT,Taft,republican,75.07545128,,,,
11/03/1908,Vermont,VT,Bryan,democrat,21.8210808,,,,
11/03/1908,Vermont,VT,Debs,independent,0,,,,
11/03/1908,Vermont,VT,Other,independent,3.103467912,,,,
11/03/1908,Virginia,VA,Taft,republican,38.35552475,,,,
11/03/1908,Virginia,VA,Bryan,democrat,60.51581367,,,,
11/03/1908,Virginia,VA,Debs,independent,0.186043118,,,,
11/03/1908,Virginia,VA,Other,independent,0.942618466,,,,
11/03/1908,Washington,WA,Taft,republican,57.68032239,,,,
11/03/1908,Washington,WA,Bryan,democrat,31.91827234,,,,
11/03/1908,Washington,WA,Debs,independent,7.709961442,,,,
11/03/1908,Washington,WA,Other,independent,2.69144383,,,,
11/03/1908,West Virginia,WV,Taft,republican,53.41585789,,,,
11/03/1908,West Virginia,WV,Bryan,democrat,43.16770307,,,,
11/03/1908,West Virginia,WV,Debs,independent,1.425388892,,,,
11/03/1908,West Virginia,WV,Other,independent,1.991050154,,,,
11/03/1908,Wisconsin,WI,Taft,republican,54.51686798,,,,
11/03/1908,Wisconsin,WI,Bryan,democrat,36.6740677,,,,
11/03/1908,Wisconsin,WI,Debs,independent,6.193763327,,,,
11/03/1908,Wisconsin,WI,Other,independent,2.615300996,,,,
11/03/1908,Wyoming,WY,Taft,republican,55.42822197,,,,
11/03/1908,Wyoming,WY,Bryan,democrat,39.66603738,,,,
11/03/1908,Wyoming,WY,Debs,independent,4.560078705,,,,
11/03/1908,Wyoming,WY,Other,independent,0.345661943,,,,
11/03/1908,National Popular Vote,NPV,Taft,republican,51.569063,,,,
11/03/1908,National Popular Vote,NPV,Bryan,democrat,43.04493304,,,,
11/03/1908,National Popular Vote,NPV,Debs,independent,2.826602989,,,,
11/05/1912,Alabama,AL,Taft,republican,8.243897887,,,,
11/05/1912,Alabama,AL,Wilson,democrat,69.94035752,,,,
11/05/1912,Alabama,AL,Roosevelt,independent,19.24170053,,,,
11/05/1912,Alabama,AL,Debs,independent,2.569802068,,,,
11/05/1912,Alabama,AL,Other,independent,0.004241997,,,,
11/05/1912,Arizona,AZ,Taft,republican,12.73501391,,,,
11/05/1912,Arizona,AZ,Wilson,democrat,43.5207824,,,,
11/05/1912,Arizona,AZ,Roosevelt,independent,29.29348284,,,,
11/05/1912,Arizona,AZ,Debs,independent,13.33361437,,,,
11/05/1912,Arizona,AZ,Other,independent,1.117106483,,,,
11/05/1912,Arkansas,AR,Taft,republican,20.45098478,,,,
11/05/1912,Arkansas,AR,Wilson,democrat,55.00543548,,,,
11/05/1912,Arkansas,AR,Roosevelt,independent,17.30080573,,,,
11/05/1912,Arkansas,AR,Debs,independent,6.516977874,,,,
11/05/1912,Arkansas,AR,Other,independent,0.725796138,,,,
11/05/1912,California,CA,Taft,republican,0.577333821,,,,
11/05/1912,California,CA,Wilson,democrat,41.80817295,,,2,
11/05/1912,California,CA,Roosevelt,independent,41.83383878,,,11,
11/05/1912,California,CA,Debs,independent,11.68252835,,,,
11/05/1912,California,CA,Other,independent,4.098126099,,,,
11/05/1912,Colorado,CO,Taft,republican,21.8772482,,,,
11/05/1912,Colorado,CO,Wilson,democrat,42.80275779,,,,
11/05/1912,Colorado,CO,Roosevelt,independent,27.09307554,,,,
11/05/1912,Colorado,CO,Debs,independent,6.151828537,,,,
11/05/1912,Colorado,CO,Other,independent,2.075089928,,,,
11/05/1912,Connecticut,CT,Taft,republican,35.88369992,,,,
11/05/1912,Connecticut,CT,Wilson,democrat,39.1593664,,,,
11/05/1912,Connecticut,CT,Roosevelt,independent,17.92451839,,,,
11/05/1912,Connecticut,CT,Debs,independent,5.281401651,,,,
11/05/1912,Connecticut,CT,Other,independent,1.751013634,,,,
11/05/1912,Delaware,DE,Taft,republican,32.85415041,,,,
11/05/1912,Delaware,DE,Wilson,democrat,46.47595186,,,,
11/05/1912,Delaware,DE,Roosevelt,independent,18.24865487,,,,
11/05/1912,Delaware,DE,Debs,independent,1.141824455,,,,
11/05/1912,Delaware,DE,Other,independent,1.279418409,,,,
11/05/1912,Florida,FL,Taft,republican,8.417097783,,,,
11/05/1912,Florida,FL,Wilson,democrat,69.5221984,,,,
11/05/1912,Florida,FL,Roosevelt,independent,8.960009442,,,,
11/05/1912,Florida,FL,Debs,independent,9.45374432,,,,
11/05/1912,Florida,FL,Other,independent,3.646950056,,,,
11/05/1912,Georgia,GA,Taft,republican,4.273483165,,,,
11/05/1912,Georgia,GA,Wilson,democrat,76.63373673,,,,
11/05/1912,Georgia,GA,Roosevelt,independent,18.09911912,,,,
11/05/1912,Georgia,GA,Debs,independent,0.870996954,,,,
11/05/1912,Georgia,GA,Other,independent,0.122664032,,,,
11/05/1912,Idaho,ID,Taft,republican,31.02483121,,,,
11/05/1912,Idaho,ID,Wilson,democrat,32.07538249,,,,
11/05/1912,Idaho,ID,Roosevelt,independent,24.13809407,,,,
11/05/1912,Idaho,ID,Debs,independent,11.3092649,,,,
11/05/1912,Idaho,ID,Other,independent,1.452427331,,,,
11/05/1912,Illinois,IL,Taft,republican,22.12519402,,,,
11/05/1912,Illinois,IL,Wilson,democrat,35.33916782,,,,
11/05/1912,Illinois,IL,Roosevelt,independent,33.71899356,,,,
11/05/1912,Illinois,IL,Debs,independent,7.091250623,,,,
11/05/1912,Illinois,IL,Other,independent,1.725393985,,,,
11/05/1912,Indiana,IN,Taft,republican,23.11275925,,,,
11/05/1912,Indiana,IN,Wilson,democrat,43.07122972,,,,
11/05/1912,Indiana,IN,Roosevelt,independent,24.75377173,,,,
11/05/1912,Indiana,IN,Debs,independent,5.642852122,,,,
11/05/1912,Indiana,IN,Other,independent,3.419387172,,,,
11/05/1912,Iowa,IA,Taft,republican,24.33300295,,,,
11/05/1912,Iowa,IA,Wilson,democrat,37.64044716,,,,
11/05/1912,Iowa,IA,Roosevelt,independent,32.86625937,,,,
11/05/1912,Iowa,IA,Debs,independent,3.446083728,,,,
11/05/1912,Iowa,IA,Other,independent,1.714206793,,,,
11/05/1912,Kansas,KS,Taft,republican,20.47406718,,,,
11/05/1912,Kansas,KS,Wilson,democrat,39.29943101,,,,
11/05/1912,Kansas,KS,Roosevelt,independent,32.88379473,,,,
11/05/1912,Kansas,KS,Debs,independent,7.325473247,,,,
11/05/1912,Kansas,KS,Other,independent,0.017233833,,,,
11/05/1912,Kentucky,KY,Taft,republican,25.46010783,,,,
11/05/1912,Kentucky,KY,Wilson,democrat,48.39871456,,,,
11/05/1912,Kentucky,KY,Roosevelt,independent,22.65075006,,,,
11/05/1912,Kentucky,KY,Debs,independent,2.56712615,,,,
11/05/1912,Kentucky,KY,Other,independent,0.923301403,,,,
11/05/1912,Louisiana,LA,Taft,republican,4.836715122,,,,
11/05/1912,Louisiana,LA,Wilson,democrat,76.81077125,,,,
11/05/1912,Louisiana,LA,Roosevelt,independent,11.71386029,,,,
11/05/1912,Louisiana,LA,Debs,independent,6.638653341,,,,
11/05/1912,Louisiana,LA,Other,independent,0,,,,
11/05/1912,Maine,ME,Taft,republican,20.47593335,,,,
11/05/1912,Maine,ME,Wilson,democrat,39.42687442,,,,
11/05/1912,Maine,ME,Roosevelt,independent,37.40743598,,,,
11/05/1912,Maine,ME,Debs,independent,1.960043197,,,,
11/05/1912,Maine,ME,Other,independent,0.729713052,,,,
11/05/1912,Maryland,MD,Taft,republican,23.68987115,,,,
11/05/1912,Maryland,MD,Wilson,democrat,48.57035706,,,,
11/05/1912,Maryland,MD,Roosevelt,independent,24.91109186,,,,
11/05/1912,Maryland,MD,Debs,independent,1.722554864,,,,
11/05/1912,Maryland,MD,Other,independent,1.106125071,,,,
11/05/1912,Massachusetts,MA,Taft,republican,31.95282518,,,,
11/05/1912,Massachusetts,MA,Wilson,democrat,35.53027618,,,,
11/05/1912,Massachusetts,MA,Roosevelt,independent,29.14167812,,,,
11/05/1912,Massachusetts,MA,Debs,independent,2.584943972,,,,
11/05/1912,Massachusetts,MA,Other,independent,0.790276546,,,,
11/05/1912,Michigan,MI,Taft,republican,27.63169358,,,,
11/05/1912,Michigan,MI,Wilson,democrat,27.36071989,,,,
11/05/1912,Michigan,MI,Roosevelt,independent,38.94616099,,,,
11/05/1912,Michigan,MI,Debs,independent,4.21270618,,,,
11/05/1912,Michigan,MI,Other,independent,1.848719363,,,,
11/05/1912,Minnesota,MN,Taft,republican,19.24905526,,,,
11/05/1912,Minnesota,MN,Wilson,democrat,31.84319264,,,,
11/05/1912,Minnesota,MN,Roosevelt,independent,37.65674603,,,,
11/05/1912,Minnesota,MN,Debs,independent,8.229633863,,,,
11/05/1912,Minnesota,MN,Other,independent,3.021372214,,,,
11/05/1912,Mississippi,MS,Taft,republican,2.419242281,,,,
11/05/1912,Mississippi,MS,Wilson,democrat,88.89784905,,,,
11/05/1912,Mississippi,MS,Roosevelt,independent,5.503776189,,,,
11/05/1912,Mississippi,MS,Debs,independent,3.179132485,,,,
11/05/1912,Mississippi,MS,Other,independent,0,,,,
11/05/1912,Missouri,MO,Taft,republican,29.74965859,,,,
11/05/1912,Missouri,MO,Wilson,democrat,47.3464211,,,,
11/05/1912,Missouri,MO,Roosevelt,independent,17.80433059,,,,
11/05/1912,Missouri,MO,Debs,independent,4.074919192,,,,
11/05/1912,Missouri,MO,Other,independent,1.024670539,,,,
11/05/1912,Montana,MT,Taft,republican,23.19043921,,,,
11/05/1912,Montana,MT,Wilson,democrat,35.00238018,,,,
11/05/1912,Montana,MT,Roosevelt,independent,28.13118533,,,,
11/05/1912,Montana,MT,Debs,independent,13.6359081,,,,
11/05/1912,Montana,MT,Other,independent,0.04008719,,,,
11/05/1912,Nebraska,NE,Taft,republican,21.7353487,,,,
11/05/1912,Nebraska,NE,Wilson,democrat,43.69355828,,,,
11/05/1912,Nebraska,NE,Roosevelt,independent,29.13264631,,,,
11/05/1912,Nebraska,NE,Debs,independent,4.082442491,,,,
11/05/1912,Nebraska,NE,Other,independent,1.356004217,,,,
11/05/1912,Nevada,NV,Taft,republican,15.88864032,,,,
11/05/1912,Nevada,NV,Wilson,democrat,39.70171514,,,,
11/05/1912,Nevada,NV,Roosevelt,independent,27.93934874,,,,
11/05/1912,Nevada,NV,Debs,independent,16.4702958,,,,
11/05/1912,Nevada,NV,Other,independent,0,,,,
11/05/1912,New Hampshire,NH,Taft,republican,37.43363536,,,,
11/05/1912,New Hampshire,NH,Wilson,democrat,39.47658621,,,,
11/05/1912,New Hampshire,NH,Roosevelt,independent,20.22941986,,,,
11/05/1912,New Hampshire,NH,Debs,independent,2.252134469,,,,
11/05/1912,New Hampshire,NH,Other,independent,0.608224099,,,,
11/05/1912,New Jersey,NJ,Taft,republican,20.5285403,,,,
11/05/1912,New Jersey,NJ,Wilson,democrat,41.20012294,,,,
11/05/1912,New Jersey,NJ,Roosevelt,independent,33.60224061,,,,
11/05/1912,New Jersey,NJ,Debs,independent,3.685362308,,,,
11/05/1912,New Jersey,NJ,Other,independent,0.983733844,,,,
11/05/1912,New Mexico,NM,Taft,republican,35.91420933,,,,
11/05/1912,New Mexico,NM,Wilson,democrat,41.39055412,,,,
11/05/1912,New Mexico,NM,Roosevelt,independent,16.90497408,,,,
11/05/1912,New Mexico,NM,Debs,independent,5.790262476,,,,
11/05/1912,New Mexico,NM,Other,independent,0,,,,
11/05/1912,New York,NY,Taft,republican,28.67737193,,,,
11/05/1912,New York,NY,Wilson,democrat,41.27474714,,,,
11/05/1912,New York,NY,Roosevelt,independent,24.56017855,,,,
11/05/1912,New York,NY,Debs,independent,3.993792163,,,,
11/05/1912,New York,NY,Other,independent,1.493910213,,,,
11/05/1912,North Carolina,NC,Taft,republican,11.94622783,,,,
11/05/1912,North Carolina,NC,Wilson,democrat,59.24409023,,,,
11/05/1912,North Carolina,NC,Roosevelt,independent,28.34149181,,,,
11/05/1912,North Carolina,NC,Debs,independent,0.42022319,,,,
11/05/1912,North Carolina,NC,Other,independent,0.04796694,,,,
11/05/1912,North Dakota,ND,Taft,republican,26.66897667,,,,
11/05/1912,North Dakota,ND,Wilson,democrat,34.13605914,,,,
11/05/1912,North Dakota,ND,Roosevelt,independent,29.71355971,,,,
11/05/1912,North Dakota,ND,Debs,independent,8.045738046,,,,
11/05/1912,North Dakota,ND,Other,independent,1.435666436,,,,
11/05/1912,Ohio,OH,Taft,republican,26.82186957,,,,
11/05/1912,Ohio,OH,Wilson,democrat,40.96388563,,,,
11/05/1912,Ohio,OH,Roosevelt,independent,22.15874357,,,,
11/05/1912,Ohio,OH,Debs,independent,8.691979705,,,,
11/05/1912,Ohio,OH,Other,independent,1.363521532,,,,
11/05/1912,Oklahoma,OK,Taft,republican,35.77054464,,,,
11/05/1912,Oklahoma,OK,Wilson,democrat,46.94859358,,,,
11/05/1912,Oklahoma,OK,Roosevelt,independent,0,,,,
11/05/1912,Oklahoma,OK,Debs,independent,16.41995106,,,,
11/05/1912,Oklahoma,OK,Other,independent,0.860910714,,,,
11/05/1912,Oregon,OR,Taft,republican,25.30137186,,,,
11/05/1912,Oregon,OR,Wilson,democrat,34.34325744,,,,
11/05/1912,Oregon,OR,Roosevelt,independent,27.4372446,,,,
11/05/1912,Oregon,OR,Debs,independent,9.736573263,,,,
11/05/1912,Oregon,OR,Other,independent,3.181552831,,,,
11/05/1912,Pennsylvania,PA,Taft,republican,22.44821538,,,,
11/05/1912,Pennsylvania,PA,Wilson,democrat,32.48955439,,,,
11/05/1912,Pennsylvania,PA,Roosevelt,independent,36.5345198,,,,
11/05/1912,Pennsylvania,PA,Debs,independent,6.8663487,,,,
11/05/1912,Pennsylvania,PA,Other,independent,1.66136174,,,,
11/05/1912,Rhode Island,RI,Taft,republican,35.56499859,,,,
11/05/1912,Rhode Island,RI,Wilson,democrat,39.04280176,,,,
11/05/1912,Rhode Island,RI,Roosevelt,independent,21.66790767,,,,
11/05/1912,Rhode Island,RI,Debs,independent,2.630497856,,,,
11/05/1912,Rhode Island,RI,Other,independent,1.09379413,,,,
11/05/1912,South Carolina,SC,Taft,republican,1.063386569,,,,
11/05/1912,South Carolina,SC,Wilson,democrat,95.93691102,,,,
11/05/1912,South Carolina,SC,Roosevelt,independent,2.565221704,,,,
11/05/1912,South Carolina,SC,Debs,independent,0.325364547,,,,
11/05/1912,South Carolina,SC,Other,independent,0.109116159,,,,
11/05/1912,South Dakota,SD,Taft,republican,0,,,,
11/05/1912,South Dakota,SD,Wilson,democrat,42.07350097,,,,
11/05/1912,South Dakota,SD,Roosevelt,independent,50.55748979,,,,
11/05/1912,South Dakota,SD,Debs,independent,4.007736944,,,,
11/05/1912,South Dakota,SD,Other,independent,3.361272297,,,,
11/05/1912,Tennessee,TN,Taft,republican,24.00439799,,,,
11/05/1912,Tennessee,TN,Wilson,democrat,52.80014925,,,,
11/05/1912,Tennessee,TN,Roosevelt,independent,21.45054439,,,,
11/05/1912,Tennessee,TN,Debs,independent,1.414661835,,,,
11/05/1912,Tennessee,TN,Other,independent,0.330246534,,,,
11/05/1912,Texas,TX,Taft,republican,9.453656209,,,,
11/05/1912,Texas,TX,Wilson,democrat,72.72953199,,,,
11/05/1912,Texas,TX,Roosevelt,independent,8.862181399,,,,
11/05/1912,Texas,TX,Debs,independent,8.249499649,,,,
11/05/1912,Texas,TX,Other,independent,0.705130754,,,,
11/05/1912,Utah,UT,Taft,republican,37.46018187,,,,
11/05/1912,Utah,UT,Wilson,democrat,32.54764828,,,,
11/05/1912,Utah,UT,Roosevelt,independent,21.50979659,,,,
11/05/1912,Utah,UT,Debs,independent,8.028580072,,,,
11/05/1912,Utah,UT,Other,independent,0.453793177,,,,
11/05/1912,Vermont,VT,Taft,republican,37.12803539,,,,
11/05/1912,Vermont,VT,Wilson,democrat,24.43270424,,,,
11/05/1912,Vermont,VT,Roosevelt,independent,35.21848445,,,,
11/05/1912,Vermont,VT,Debs,independent,1.476719391,,,,
11/05/1912,Vermont,VT,Other,independent,1.744056523,,,,
11/05/1912,Virginia,VA,Taft,republican,17.00151851,,,,
11/05/1912,Virginia,VA,Wilson,democrat,65.94731924,,,,
11/05/1912,Virginia,VA,Roosevelt,independent,15.89840556,,,,
11/05/1912,Virginia,VA,Debs,independent,0.598645018,,,,
11/05/1912,Virginia,VA,Other,independent,0.554111669,,,,
11/05/1912,Washington,WA,Taft,republican,21.82317789,,,,
11/05/1912,Washington,WA,Wilson,democrat,26.90218991,,,,
11/05/1912,Washington,WA,Roosevelt,independent,35.22253786,,,,
11/05/1912,Washington,WA,Debs,independent,12.43312402,,,,
11/05/1912,Washington,WA,Other,independent,3.618970319,,,,
11/05/1912,West Virginia,WV,Taft,republican,21.11164016,,,,
11/05/1912,West Virginia,WV,Wilson,democrat,42.10759296,,,,
11/05/1912,West Virginia,WV,Roosevelt,independent,29.42848215,,,,
11/05/1912,West Virginia,WV,Debs,independent,5.672028211,,,,
11/05/1912,West Virginia,WV,Other,independent,1.680256521,,,,
11/05/1912,Wisconsin,WI,Taft,republican,32.65104069,,,,
11/05/1912,Wisconsin,WI,Wilson,democrat,41.06006625,,,,
11/05/1912,Wisconsin,WI,Roosevelt,independent,15.61297581,,,,
11/05/1912,Wisconsin,WI,Debs,independent,8.369523095,,,,
11/05/1912,Wisconsin,WI,Other,independent,2.30639415,,,,
11/05/1912,Wyoming,WY,Taft,republican,34.42405901,,,,
11/05/1912,Wyoming,WY,Wilson,democrat,36.19727634,,,,
11/05/1912,Wyoming,WY,Roosevelt,independent,21.82712313,,,,
11/05/1912,Wyoming,WY,Debs,independent,6.525439758,,,,
11/05/1912,Wyoming,WY,Other,independent,1.026101759,,,,
11/05/1912,National Popular Vote,NPV,Taft,republican,23.18100374,,,,
11/05/1912,National Popular Vote,NPV,Wilson,democrat,41.83276687,,,,
11/05/1912,National Popular Vote,NPV,Roosevelt,independent,27.39240384,,,,
11/05/1912,National Popular Vote,NPV,Debs,independent,5.986379593,,,,
11/07/1916,Alabama,AL,Hughes,republican,21.9249128,,,,
11/07/1916,Alabama,AL,Wilson,democrat,76.04262285,,,,
11/07/1916,Alabama,AL,Benson,independent,1.465638578,,,,
11/07/1916,Alabama,AL,Other,independent,0.566825776,,,,
11/07/1916,Arizona,AZ,Hughes,republican,35.37339929,,,,
11/07/1916,Arizona,AZ,Wilson,democrat,57.16895607,,,,
11/07/1916,Arizona,AZ,Benson,independent,5.470433119,,,,
11/07/1916,Arizona,AZ,Other,independent,1.987211527,,,,
11/07/1916,Arkansas,AR,Hughes,republican,28.73477402,,,,
11/07/1916,Arkansas,AR,Wilson,democrat,65.96611485,,,,
11/07/1916,Arkansas,AR,Benson,independent,4.114541692,,,,
11/07/1916,Arkansas,AR,Other,independent,1.18456944,,,,
11/07/1916,California,CA,Hughes,republican,46.26996918,,,,
11/07/1916,California,CA,Wilson,democrat,46.64741903,,,,
11/07/1916,California,CA,Benson,independent,4.291503727,,,,
11/07/1916,California,CA,Other,independent,2.79110807,,,,
11/07/1916,Colorado,CO,Hughes,republican,34.75430998,,,,
11/07/1916,Colorado,CO,Wilson,democrat,60.74428875,,,,
11/07/1916,Colorado,CO,Benson,independent,3.413673036,,,,
11/07/1916,Colorado,CO,Other,independent,1.087728238,,,,
11/07/1916,Connecticut,CN,Hughes,republican,49.80222,,,,
11/07/1916,Connecticut,CN,Wilson,democrat,46.65644258,,,,
11/07/1916,Connecticut,CN,Benson,independent,2.421519212,,,,
11/07/1916,Connecticut,CN,Other,independent,1.119818211,,,,
