date,state,county,candidate,party,candidatevotes,totalvotes
11/06/1956,NY,Erie,Eisenhower,republican,292657,459649
11/06/1956,NY,Erie,Andrews,southern democrat,0,459649
11/06/1956,NY,Erie,Other,other,62,459649
11/06/1956,NY,Essex,Stevenson,democrat,3035,16965
11/06/1956,NY,Essex,Eisenhower,republican,13930,16965
11/06/1956,NY,Essex,Andrews,southern democrat,0,16965
11/06/1956,NY,Essex,Other,other,0,16965
11/06/1956,NY,Franklin,Stevenson,democrat,5226,18229
11/06/1956,NY,Franklin,Eisenhower,republican,13003,18229
11/06/1956,NY,Franklin,Andrews,southern democrat,0,18229
11/06/1956,NY,Franklin,Other,other,0,18229
11/06/1956,NY,Fulton,Stevenson,democrat,6352,24596
11/06/1956,NY,Fulton,Eisenhower,republican,18244,24596
11/06/1956,NY,Fulton,Andrews,southern democrat,0,24596
11/06/1956,NY,Fulton,Other,other,0,24596
11/06/1956,NY,Genesee,Stevenson,democrat,5986,23600
11/06/1956,NY,Genesee,Eisenhower,republican,17614,23600
11/06/1956,NY,Genesee,Andrews,southern democrat,0,23600
11/06/1956,NY,Genesee,Other,other,0,23600
11/06/1956,NY,Greene,Stevenson,democrat,3811,18073
11/06/1956,NY,Greene,Eisenhower,republican,14262,18073
11/06/1956,NY,Greene,Andrews,southern democrat,0,18073
11/06/1956,NY,Greene,Other,other,0,18073
11/06/1956,NY,Hamilton,Stevenson,democrat,470,3089
11/06/1956,NY,Hamilton,Eisenhower,republican,2619,3089
11/06/1956,NY,Hamilton,Andrews,southern democrat,0,3089
11/06/1956,NY,Hamilton,Other,other,0,3089
11/06/1956,NY,Herkimer,Stevenson,democrat,8789,31035
11/06/1956,NY,Herkimer,Eisenhower,republican,22246,31035
11/06/1956,NY,Herkimer,Andrews,southern democrat,0,31035
11/06/1956,NY,Herkimer,Other,other,0,31035
11/06/1956,NY,Jefferson,Stevenson,democrat,9959,38389
11/06/1956,NY,Jefferson,Eisenhower,republican,28429,38389
11/06/1956,NY,Jefferson,Andrews,southern democrat,0,38389
11/06/1956,NY,Jefferson,Other,other,1,38389
11/06/1956,NY,Kings,Stevenson,democrat,557655,1018479
11/06/1956,NY,Kings,Eisenhower,republican,460456,1018479
11/06/1956,NY,Kings,Andrews,southern democrat,0,1018479
11/06/1956,NY,Kings,Other,other,368,1018479
11/06/1956,NY,Lewis,Stevenson,democrat,2536,10300
11/06/1956,NY,Lewis,Eisenhower,republican,7764,10300
11/06/1956,NY,Lewis,Andrews,southern democrat,0,10300
11/06/1956,NY,Lewis,Other,other,0,10300
11/06/1956,NY,Livingston,Stevenson,democrat,4989,20513
11/06/1956,NY,Livingston,Eisenhower,republican,15523,20513
11/06/1956,NY,Livingston,Andrews,southern democrat,0,20513
11/06/1956,NY,Livingston,Other,other,1,20513
11/06/1956,NY,Madison,Stevenson,democrat,4903,23462
11/06/1956,NY,Madison,Eisenhower,republican,18555,23462
11/06/1956,NY,Madison,Andrews,southern democrat,0,23462
11/06/1956,NY,Madison,Other,other,4,23462
11/06/1956,NY,Monroe,Stevenson,democrat,91161,274931
11/06/1956,NY,Monroe,Eisenhower,republican,183747,274931
11/06/1956,NY,Monroe,Andrews,southern democrat,0,274931
11/06/1956,NY,Monroe,Other,other,23,274931
11/06/1956,NY,Montgomery,Stevenson,democrat,9996,30685
11/06/1956,NY,Montgomery,Eisenhower,republican,20678,30685
11/06/1956,NY,Montgomery,Andrews,southern democrat,0,30685
11/06/1956,NY,Montgomery,Other,other,11,30685
11/06/1956,NY,Nassau,Stevenson,democrat,166646,539463
11/06/1956,NY,Nassau,Eisenhower,republican,372358,539463
11/06/1956,NY,Nassau,Andrews,southern democrat,0,539463
11/06/1956,NY,Nassau,Other,other,459,539463
11/06/1956,NY,New_York,Stevenson,democrat,377856,678317
11/06/1956,NY,New_York,Eisenhower,republican,300004,678317
11/06/1956,NY,New_York,Andrews,southern democrat,0,678317
11/06/1956,NY,New_York,Other,other,457,678317
11/06/1956,NY,Niagara,Stevenson,democrat,30161,92594
11/06/1956,NY,Niagara,Eisenhower,republican,62433,92594
11/06/1956,NY,Niagara,Andrews,southern democrat,0,92594
11/06/1956,NY,Niagara,Other,other,0,92594
11/06/1956,NY,Oneida,Stevenson,democrat,34649,114827
11/06/1956,NY,Oneida,Eisenhower,republican,80178,114827
11/06/1956,NY,Oneida,Andrews,southern democrat,0,114827
11/06/1956,NY,Oneida,Other,other,0,114827
11/06/1956,NY,Onondaga,Stevenson,democrat,49918,187770
11/06/1956,NY,Onondaga,Eisenhower,republican,137852,187770
11/06/1956,NY,Onondaga,Andrews,southern democrat,0,187770
11/06/1956,NY,Onondaga,Other,other,0,187770
11/06/1956,NY,Ontario,Stevenson,democrat,7719,30041
11/06/1956,NY,Ontario,Eisenhower,republican,22317,30041
11/06/1956,NY,Ontario,Andrews,southern democrat,0,30041
11/06/1956,NY,Ontario,Other,other,5,30041
11/06/1956,NY,Orange,Stevenson,democrat,16722,74490
11/06/1956,NY,Orange,Eisenhower,republican,57739,74490
11/06/1956,NY,Orange,Andrews,southern democrat,0,74490
11/06/1956,NY,Orange,Other,other,29,74490
11/06/1956,NY,Orleans,Stevenson,democrat,3464,15359
11/06/1956,NY,Orleans,Eisenhower,republican,11895,15359
11/06/1956,NY,Orleans,Andrews,southern democrat,0,15359
11/06/1956,NY,Orleans,Other,other,0,15359
11/06/1956,NY,Oswego,Stevenson,democrat,8809,38086
11/06/1956,NY,Oswego,Eisenhower,republican,29277,38086
11/06/1956,NY,Oswego,Andrews,southern democrat,0,38086
11/06/1956,NY,Oswego,Other,other,0,38086
11/06/1956,NY,Otsego,Stevenson,democrat,5644,25128
11/06/1956,NY,Otsego,Eisenhower,republican,19484,25128
11/06/1956,NY,Otsego,Andrews,southern democrat,0,25128
11/06/1956,NY,Otsego,Other,other,0,25128
11/06/1956,NY,Putnam,Stevenson,democrat,4694,17605
11/06/1956,NY,Putnam,Eisenhower,republican,12898,17605
11/06/1956,NY,Putnam,Andrews,southern democrat,0,17605
11/06/1956,NY,Putnam,Other,other,13,17605
11/06/1956,NY,Queens,Stevenson,democrat,315898,787265
11/06/1956,NY,Queens,Eisenhower,republican,471223,787265
11/06/1956,NY,Queens,Andrews,southern democrat,0,787265
11/06/1956,NY,Queens,Other,other,144,787265
11/06/1956,NY,Rensselaer,Stevenson,democrat,20516,75702
11/06/1956,NY,Rensselaer,Eisenhower,republican,55186,75702
11/06/1956,NY,Rensselaer,Andrews,southern democrat,0,75702
11/06/1956,NY,Rensselaer,Other,other,0,75702
11/06/1956,NY,Richmond,Stevenson,democrat,19644,83936
11/06/1956,NY,Richmond,Eisenhower,republican,64233,83936
11/06/1956,NY,Richmond,Andrews,southern democrat,0,83936
11/06/1956,NY,Richmond,Other,other,59,83936
11/06/1956,NY,Rockland,Stevenson,democrat,13881,47940
11/06/1956,NY,Rockland,Eisenhower,republican,34049,47940
11/06/1956,NY,Rockland,Andrews,southern democrat,0,47940
11/06/1956,NY,Rockland,Other,other,10,47940
11/06/1956,NY,Saratoga,Stevenson,democrat,9338,41866
11/06/1956,NY,Saratoga,Eisenhower,republican,32522,41866
11/06/1956,NY,Saratoga,Andrews,southern democrat,0,41866
11/06/1956,NY,Saratoga,Other,other,6,41866
11/06/1956,NY,Schenectady,Stevenson,democrat,21673,80235
11/06/1956,NY,Schenectady,Eisenhower,republican,58540,80235
11/06/1956,NY,Schenectady,Andrews,southern democrat,0,80235
11/06/1956,NY,Schenectady,Other,other,22,80235
11/06/1956,NY,Schoharie,Stevenson,democrat,3227,12078
11/06/1956,NY,Schoharie,Eisenhower,republican,8851,12078
11/06/1956,NY,Schoharie,Andrews,southern democrat,0,12078
11/06/1956,NY,Schoharie,Other,other,0,12078
11/06/1956,NY,Schuyler,Stevenson,democrat,1613,7408
11/06/1956,NY,Schuyler,Eisenhower,republican,5795,7408
11/06/1956,NY,Schuyler,Andrews,southern democrat,0,7408
11/06/1956,NY,Schuyler,Other,other,0,7408
11/06/1956,NY,Seneca,Stevenson,democrat,3623,14040
11/06/1956,NY,Seneca,Eisenhower,republican,10417,14040
11/06/1956,NY,Seneca,Andrews,southern democrat,0,14040
11/06/1956,NY,Seneca,Other,other,0,14040
11/06/1956,NY,St_Lawrence,Stevenson,democrat,10892,42789
11/06/1956,NY,St_Lawrence,Eisenhower,republican,31897,42789
11/06/1956,NY,St_Lawrence,Andrews,southern democrat,0,42789
11/06/1956,NY,St_Lawrence,Other,other,0,42789
11/06/1956,NY,Steuben,Stevenson,democrat,9440,43342
11/06/1956,NY,Steuben,Eisenhower,republican,33902,43342
11/06/1956,NY,Steuben,Andrews,southern democrat,0,43342
11/06/1956,NY,Steuben,Other,other,0,43342
11/06/1956,NY,Suffolk,Stevenson,democrat,48323,216232
11/06/1956,NY,Suffolk,Eisenhower,republican,167805,216232
11/06/1956,NY,Suffolk,Andrews,southern democrat,0,216232
11/06/1956,NY,Suffolk,Other,other,104,216232
11/06/1956,NY,Sullivan,Stevenson,democrat,8937,24782
11/06/1956,NY,Sullivan,Eisenhower,republican,15845,24782
11/06/1956,NY,Sullivan,Andrews,southern democrat,0,24782
11/06/1956,NY,Sullivan,Other,other,0,24782
11/06/1956,NY,Tioga,Stevenson,democrat,3188,15149
11/06/1956,NY,Tioga,Eisenhower,republican,11958,15149
11/06/1956,NY,Tioga,Andrews,southern democrat,0,15149
11/06/1956,NY,Tioga,Other,other,3,15149
11/06/1956,NY,Tompkins,Stevenson,democrat,5475,25224
11/06/1956,NY,Tompkins,Eisenhower,republican,19749,25224
11/06/1956,NY,Tompkins,Andrews,southern democrat,0,25224
11/06/1956,NY,Tompkins,Other,other,0,25224
11/06/1956,NY,Ulster,Stevenson,democrat,13321,56360
11/06/1956,NY,Ulster,Eisenhower,republican,43034,56360
11/06/1956,NY,Ulster,Andrews,southern democrat,0,56360
11/06/1956,NY,Ulster,Other,other,5,56360
11/06/1956,NY,Warren,Stevenson,democrat,3897,21749
11/06/1956,NY,Warren,Eisenhower,republican,17852,21749
11/06/1956,NY,Warren,Andrews,southern democrat,0,21749
11/06/1956,NY,Warren,Other,other,0,21749
11/06/1956,NY,Washington,Stevenson,democrat,4817,23266
11/06/1956,NY,Washington,Eisenhower,republican,18449,23266
11/06/1956,NY,Washington,Andrews,southern democrat,0,23266
11/06/1956,NY,Washington,Other,other,0,23266
11/06/1956,NY,Wayne,Stevenson,democrat,5910,28850
11/06/1956,NY,Wayne,Eisenhower,republican,22940,28850
11/06/1956,NY,Wayne,Andrews,southern democrat,0,28850
11/06/1956,NY,Wayne,Other,other,0,28850
11/06/1956,NY,Westchester,Stevenson,democrat,104857,377078
11/06/1956,NY,Westchester,Eisenhower,republican,271906,377078
11/06/1956,NY,Westchester,Andrews,southern democrat,0,377078
11/06/1956,NY,Westchester,Other,other,315,377078
11/06/1956,NY,Wyoming,Stevenson,democrat,3397,15896
11/06/1956,NY,Wyoming,Eisenhower,republican,12499,15896
11/06/1956,NY,Wyoming,Andrews,southern democrat,0,15896
11/06/1956,NY,Wyoming,Other,other,0,15896
11/06/1956,NY,Yates,Stevenson,democrat,1606,9516
11/06/1956,NY,Yates,Eisenhower,republican,7910,9516
11/06/1956,NY,Yates,Andrews,southern democrat,0,9516
11/06/1956,NY,Yates,Other,other,0,9516
11/06/1956,OH,Adams,Stevenson,democrat,3894,9531
11/06/1956,OH,Adams,Eisenhower,republican,5637,9531
11/06/1956,OH,Adams,Andrews,southern democrat,0,9531
11/06/1956,OH,Adams,Other,other,0,9531
11/06/1956,OH,Allen,Stevenson,democrat,12042,40430
11/06/1956,OH,Allen,Eisenhower,republican,28388,40430
11/06/1956,OH,Allen,Andrews,southern democrat,0,40430
11/06/1956,OH,Allen,Other,other,0,40430
11/06/1956,OH,Ashland,Stevenson,democrat,4634,17426
11/06/1956,OH,Ashland,Eisenhower,republican,12792,17426
11/06/1956,OH,Ashland,Andrews,southern democrat,0,17426
11/06/1956,OH,Ashland,Other,other,0,17426
11/06/1956,OH,Ashtabula,Stevenson,democrat,13195,37360
11/06/1956,OH,Ashtabula,Eisenhower,republican,24165,37360
11/06/1956,OH,Ashtabula,Andrews,southern democrat,0,37360
11/06/1956,OH,Ashtabula,Other,other,0,37360
11/06/1956,OH,Athens,Stevenson,democrat,5959,16753
11/06/1956,OH,Athens,Eisenhower,republican,10794,16753
11/06/1956,OH,Athens,Andrews,southern democrat,0,16753
11/06/1956,OH,Athens,Other,other,0,16753
